COD_ASSUNTO_NACIONAL;N1_COD;N1_DESC;N2_COD;N2_DESC;N3_COD;N3_DESC;N4_COD;N4_DESC;N5_COD;N5_DESC;N6_COD;N6_DESC;DESC_ASSUNTO
12487;12480;DIREITO DA SAÚDE;12482;Suplementar;12486;Planos de saúde;12487;Fornecimento de medicamentos;;;;; direito da saúde suplementar planos de saúde fornecimento de medicamentos   
12521;12480;DIREITO DA SAÚDE;12521;Doação e transplante de órgãos, tecidos ou partes;;;;;;;;; direito da saúde doação e transplante de órgãos, tecidos ou partes     
12509;12480;DIREITO DA SAÚDE;12507;Mental;12509;Internação involuntária;;;;;;; direito da saúde mental internação involuntária    
12508;12480;DIREITO DA SAÚDE;12507;Mental;12508;Internação compulsória;;;;;;; direito da saúde mental internação compulsória    
12510;12480;DIREITO DA SAÚDE;12507;Mental;12510;Internação voluntária;;;;;;; direito da saúde mental internação voluntária    
11947;12734;DIREITO ASSISTENCIAL;6114;Benefício Assistencial (Art. 203,V CF/88);11947;Idoso;;;;;;; direito assistencial benefício assistencial (art. 203,v cf/88) idoso    
11946;12734;DIREITO ASSISTENCIAL;6114;Benefício Assistencial (Art. 203,V CF/88);11946;Deficiente;;;;;;; direito assistencial benefício assistencial (art. 203,v cf/88) deficiente    
12754;12734;DIREITO ASSISTENCIAL;12754;Auxílio Emergencial (Lei 13.982/2020);;;;;;;;; direito assistencial auxílio emergencial (lei 13.982/2020)     
12836;12775;DREITO À EDUCAÇÃO;12835;ENSINO À DISTÂNCIA;12836;Assunto complementar de uso obrigatório em demandas educacionais referentes a EAD;;;;;;; dreito à educação ensino à distância assunto complementar de uso obrigatório em demandas educacionais referentes a ead    
12911;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12810;ITINERÁRIOS FORMATIVOS;12911;Intinerários Formativos do Ensino Médio;;;;; dreito à educação acesso itinerários formativos intinerários formativos do ensino médio   
12910;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12810;ITINERÁRIOS FORMATIVOS;12910;FORMAÇÃO TÉCNICA E PROFISSIONAL;;;;; dreito à educação acesso itinerários formativos formação técnica e profissional   
12808;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12808;TAXA DE INSCRIÇÃO;;;;;;; dreito à educação acesso taxa de inscrição    
12809;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12809;COTA PARA INGRESSO - AÇÕES AFIRMATIVAS;;;;;;; dreito à educação acesso cota para ingresso - ações afirmativas    
12805;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12805;ACESSO SEM CONCLUSÃO DO ENSINO MÉDIO;;;;;;; dreito à educação acesso acesso sem conclusão do ensino médio    
12908;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12807;TRANSFERÊNCIA DISCENTE;12908;MILITAR;;;;; dreito à educação acesso transferência discente militar   
12909;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12807;TRANSFERÊNCIA DISCENTE;12909;OUTRAS;;;;; dreito à educação acesso transferência discente outras   
12904;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12902;EXAMES OFICIAIS PARA INGRESSO - ENEM;12904;OUTROS;;; dreito à educação acesso processo seletivo exames oficiais para ingresso - enem outros  
12912;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12902;EXAMES OFICIAIS PARA INGRESSO - ENEM;12912;Taxa de Inscrição;;; dreito à educação acesso processo seletivo exames oficiais para ingresso - enem taxa de inscrição  
12903;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12902;EXAMES OFICIAIS PARA INGRESSO - ENEM;12903;ACESSIBILIDADE;;; dreito à educação acesso processo seletivo exames oficiais para ingresso - enem acessibilidade  
12907;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12905;OUTROS;12907;OUTROS;;; dreito à educação acesso processo seletivo outros outros  
12913;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12905;OUTROS;12913;Taxa de Inscrição;;; dreito à educação acesso processo seletivo outros taxa de inscrição  
12906;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12905;OUTROS;12906;ACESSIBILIDADE;;; dreito à educação acesso processo seletivo outros acessibilidade  
12914;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12899;VESTIBULAR;12914;Taxa de Inscrição;;; dreito à educação acesso processo seletivo vestibular taxa de inscrição  
12901;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12899;VESTIBULAR;12901;OUTROS;;; dreito à educação acesso processo seletivo vestibular outros  
12900;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12804;PROCESSO SELETIVO;12899;VESTIBULAR;12900;ACESSIBILIDADE;;; dreito à educação acesso processo seletivo vestibular acessibilidade  
12806;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12806;CONVALIDAÇÃO DE ESTUDOS E RECONHECIMENTO DE DIPLOMA;;;;;;; dreito à educação acesso convalidação de estudos e reconhecimento de diploma    
12894;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12803;VAGA;12894;CORTE ETÁRIO;;;;; dreito à educação acesso vaga corte etário   
12898;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12803;VAGA;12898;IDADE PARA MATRÍCULA;;;;; dreito à educação acesso vaga idade para matrícula   
12893;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12803;VAGA;12893;AUSÊNCIA DE VAGA;;;;; dreito à educação acesso vaga ausência de vaga   
12895;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12803;VAGA;12895;ACESSO PRÓXIMO DO DOMICÍLIO;;;;; dreito à educação acesso vaga acesso próximo do domicílio   
12896;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12803;VAGA;12896;MATRÍCULA DE IRMÃOS NA MESMA ESCOLA;;;;; dreito à educação acesso vaga matrícula de irmãos na mesma escola   
12897;12775;DREITO À EDUCAÇÃO;12795;ACESSO;12803;VAGA;12897;PRIORIDADE DE MATRÍCULA PARA ALUNOS COM DEFICIÊNCIA;;;;; dreito à educação acesso vaga prioridade de matrícula para alunos com deficiência   
12829;12775;DREITO À EDUCAÇÃO;12796;EDUCAÇÃO ESPECIAL;12829;INSTITUCIONALIZAÇÃO PEDAGÓGICA DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;;;;;;; dreito à educação educação especial institucionalização pedagógica do atendimento educacional especializado    
12827;12775;DREITO À EDUCAÇÃO;12796;EDUCAÇÃO ESPECIAL;12827;PROFISSIONAIS DE APOIO;;;;;;; dreito à educação educação especial profissionais de apoio    
12831;12775;DREITO À EDUCAÇÃO;12796;EDUCAÇÃO ESPECIAL;12831;MATERIAL DIDÁTICO ESPECIALIZADO,  TECNOLOGIAS ASSISTIVAS E SUPORTE;;;;;;; dreito à educação educação especial material didático especializado,  tecnologias assistivas e suporte    
12830;12775;DREITO À EDUCAÇÃO;12796;EDUCAÇÃO ESPECIAL;12830;ACESSIBILIDADE FÍSICA;;;;;;; dreito à educação educação especial acessibilidade física    
12828;12775;DREITO À EDUCAÇÃO;12796;EDUCAÇÃO ESPECIAL;12828;SALA DE RECURSOS MULTIFUNCIONAIS;;;;;;; dreito à educação educação especial sala de recursos multifuncionais    
12855;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12855;TRANSPORTE;;;;;;; dreito à educação qualidade transporte    
12854;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12854;INFREQUÊNCIA ESCOLAR;;;;;;; dreito à educação qualidade infrequência escolar    
12853;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12853;EXAMES DE CERTIFICAÇÃO - DIPLOMA;;;;;;; dreito à educação qualidade exames de certificação - diploma    
12859;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12859;PERÍODO INTEGRAL;;;;;;; dreito à educação qualidade período integral    
12856;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12856;MATERIAL DIDÁTICO;;;;;;; dreito à educação qualidade material didático    
12860;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12860;QUANTIDADE DE ALUNOS POR SALA;;;;;;; dreito à educação qualidade quantidade de alunos por sala    
12863;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12863;REGIME HOSPITALAR OU DOMICILIAR DURANTE PERÍODO DE INTERNAÇÃO;;;;;;; dreito à educação qualidade regime hospitalar ou domiciliar durante período de internação    
12864;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12864;INFRAESTRUTURA;;;;;;; dreito à educação qualidade infraestrutura    
12852;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12852;DISTORÇÃO DE SÉRIE/IDADE;;;;;;; dreito à educação qualidade distorção de série/idade    
12861;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12861;RELAÇÕES ÉTNICO-RACIAIS;;;;;;; dreito à educação qualidade relações étnico-raciais    
12857;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12857;BULLYING, VIOLÊNCIA E DISCRIMINAÇÃO;;;;;;; dreito à educação qualidade bullying, violência e discriminação    
12865;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12865;ESTUDOS DE RECUPERAÇÃO;;;;;;; dreito à educação qualidade estudos de recuperação    
12858;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12858;FORMAÇÃO TÉCNICA PROFISSIONAL;;;;;;; dreito à educação qualidade formação técnica profissional    
12862;12775;DREITO À EDUCAÇÃO;12797;QUALIDADE;12862;ALIMENTAÇÃO ESCOLAR;;;;;;; dreito à educação qualidade alimentação escolar    
12812;12775;DREITO À EDUCAÇÃO;12798;AVALIAÇÃO E CONTROLE;12812;CREDENCIAMENTO E RECREDENCIAMENTO;;;;;;; dreito à educação avaliação e controle credenciamento e recredenciamento    
12813;12775;DREITO À EDUCAÇÃO;12798;AVALIAÇÃO E CONTROLE;12813;ENADE;;;;;;; dreito à educação avaliação e controle enade    
12814;12775;DREITO À EDUCAÇÃO;12798;AVALIAÇÃO E CONTROLE;12814;AUTORIZAÇÃO DE FUNCIONAMENTO/FISCALIZAÇÃO DE ESTABELECIMENTOS DE ENSINO;;;;;;; dreito à educação avaliação e controle autorização de funcionamento/fiscalização de estabelecimentos de ensino    
12811;12775;DREITO À EDUCAÇÃO;12798;AVALIAÇÃO E CONTROLE;12811;AUTORIZAÇÃO E RECONHECIMENTO DE CURSOS;;;;;;; dreito à educação avaliação e controle autorização e reconhecimento de cursos    
12840;12775;DREITO À EDUCAÇÃO;12799;GESTÃO;12840;AUTONOMIA DA INSTITUIÇÃO DE ENSINO;;;;;;; dreito à educação gestão autonomia da instituição de ensino    
12839;12775;DREITO À EDUCAÇÃO;12799;GESTÃO;12839;ESTATUTOS E REGIMENTOS - REGRAS DE CONVIVÊNCIA E SANÇÕES DISCIPLINARES;;;;;;; dreito à educação gestão estatutos e regimentos - regras de convivência e sanções disciplinares    
12892;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12891;FORMAÇÃO;12892;CONTINUADA;;;;; dreito à educação valorização do magistério e dos profissionais da educação formação continuada   
12890;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12888;GREVE;12890;OUTROS;;;;; dreito à educação valorização do magistério e dos profissionais da educação greve outros   
12889;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12888;GREVE;12889;CONTRATO TEMPORÁRIO;;;;; dreito à educação valorização do magistério e dos profissionais da educação greve contrato temporário   
12887;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12885;REMUNERAÇÃO;12887;PISO SALARIAL;;;;; dreito à educação valorização do magistério e dos profissionais da educação remuneração piso salarial   
12886;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12885;REMUNERAÇÃO;12886;CONTINUADA;;;;; dreito à educação valorização do magistério e dos profissionais da educação remuneração continuada   
12882;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12881;PLANO DE CARREIRA;12882;PROGRESSÃO;;;;; dreito à educação valorização do magistério e dos profissionais da educação plano de carreira progressão   
12883;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12881;PLANO DE CARREIRA;12883;CERTIFICAÇÃO;;;;; dreito à educação valorização do magistério e dos profissionais da educação plano de carreira certificação   
12884;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12881;PLANO DE CARREIRA;12884;CONCURSO DE INGRESSO;;;;; dreito à educação valorização do magistério e dos profissionais da educação plano de carreira concurso de ingresso   
12880;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12879;ENSINO À DISTÂNCIA;12880;CERTIFICAÇÃO;;;;; dreito à educação valorização do magistério e dos profissionais da educação ensino à distância certificação   
12875;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12875;APOSENTADORIA ESPECIAL;;;;;;; dreito à educação valorização do magistério e dos profissionais da educação aposentadoria especial    
12871;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12868;ABSENTEÍSMO DOCENTE;12869;LICENÇAS;12871;LICENÇA SAÚDE;;; dreito à educação valorização do magistério e dos profissionais da educação absenteísmo docente licenças licença saúde  
12872;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12868;ABSENTEÍSMO DOCENTE;12869;LICENÇAS;12872;OUTRAS LICENÇAS;;; dreito à educação valorização do magistério e dos profissionais da educação absenteísmo docente licenças outras licenças  
12873;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12868;ABSENTEÍSMO DOCENTE;12870;FALTAS;12873;FALTAS JUSTIFICADAS;;; dreito à educação valorização do magistério e dos profissionais da educação absenteísmo docente faltas faltas justificadas  
12874;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12868;ABSENTEÍSMO DOCENTE;12870;FALTAS;12874;FALTAS NÃO JUSTIFICADAS;;; dreito à educação valorização do magistério e dos profissionais da educação absenteísmo docente faltas faltas não justificadas  
12867;12775;DREITO À EDUCAÇÃO;12800;VALORIZAÇÃO DO MAGISTÉRIO E DOS PROFISSIONAIS DA EDUCAÇÃO;12866;JORNADA DE TRABALHO;12867;CARGA HORÁRIA DE AULAS/PROCESSO DE ATRIBUIÇÃO DE AULAS E CLASSES;;;;; dreito à educação valorização do magistério e dos profissionais da educação jornada de trabalho carga horária de aulas/processo de atribuição de aulas e classes   
